Date,Open,High,Low,Close,Adj Close,Volume
2006-01-03,42.370438,42.708603,42.330650,42.569359,18.778812,955871
2006-01-04,42.798119,42.837906,42.499737,42.619087,18.800747,1963392
2006-01-05,42.847851,42.967201,42.619087,42.738441,18.853399,2149895
2006-01-06,42.718552,42.867741,42.668819,42.708603,18.840237,2137383
2006-01-09,42.967201,43.016933,42.867741,42.917473,18.932379,1437820
2006-01-10,42.897579,43.166126,42.867741,43.046772,18.989418,2891248
2006-01-11,43.066666,43.762894,43.066666,43.633595,19.248283,3960253
2006-01-12,43.762894,44.011543,43.673378,43.862354,19.349195,3875593
2006-01-13,43.762894,43.971760,43.752945,43.892193,19.362358,1874045
2006-01-16,43.792728,44.041382,43.673378,43.882244,19.357975,1736446
2006-01-17,43.822571,44.011543,43.733055,43.931976,19.379911,1596676
2006-01-18,43.762894,43.842461,43.335209,43.424725,19.156149,4200233
2006-01-19,43.464508,43.653484,43.315315,43.573917,19.221958,2631980
2006-01-20,43.762894,43.892193,43.524185,43.762894,19.305321,3094409
2006-01-23,43.454563,43.504292,43.086555,43.245693,19.077168,3560833
2006-01-24,43.315315,43.444618,42.877689,43.215855,19.064005,3204438
2006-01-25,43.186020,43.623646,43.076611,43.554024,19.213179,9997472
2006-01-27,43.693268,43.931976,43.673378,43.743000,19.296541,1812562
2006-01-30,43.912083,44.299980,43.862354,44.230358,19.511532,1811529
2006-01-31,44.230358,44.558582,44.091114,44.409389,19.590511,3126665
2006-02-01,44.409389,44.588421,44.190575,44.260197,19.524700,2373928
2006-02-02,44.459122,44.548634,43.762894,43.762894,19.305321,2131605
2006-02-03,43.762894,43.862354,43.414780,43.643539,19.252668,2625714
2006-02-06,43.563969,43.912083,43.524185,43.892193,19.362358,2065399
2006-02-07,43.981709,43.981709,43.573917,43.663429,19.261446,1192648
2006-02-08,43.365047,43.554024,43.126343,43.394886,19.142986,2332163
2006-02-09,43.563969,43.643539,43.265587,43.345154,19.121046,2182294
2006-02-10,43.464508,43.663429,43.205910,43.365047,19.129824,1996752
2006-02-13,43.265587,43.365047,42.907528,43.026878,18.980637,2969735
2006-02-14,42.788174,43.583862,42.788174,43.583862,19.226347,2258896
2006-02-15,44.160736,44.240307,43.146233,43.743000,19.296541,5306814
2006-02-16,43.762894,44.051331,43.464508,43.892193,19.362358,2710896
2006-02-17,43.971760,44.160736,43.752945,43.752945,19.300932,3878865
2006-02-20,44.011543,44.439228,43.961815,44.260197,19.951021,328813
2006-02-21,44.359657,44.459122,44.260197,44.459122,20.040688,11260
2006-02-22,43.653484,43.832516,43.504292,43.583862,19.646156,3106880
2006-02-23,43.762894,43.862354,43.653484,43.653484,19.677532,2076589
2006-02-24,43.444618,44.120953,43.444618,43.922031,19.798592,4898762
2006-02-27,43.892193,44.260197,43.762894,44.260197,19.951021,2381120
2006-02-28,44.309929,44.618259,44.160736,44.608311,20.107943,3876744
2006-03-01,44.409389,44.508850,43.414780,43.474457,19.596838,3480772
2006-03-02,43.762894,44.061275,43.255638,44.031437,19.847906,1918674
2006-03-03,43.912083,44.210468,43.762894,43.762894,19.726854,1446368
2006-03-06,43.524185,43.583862,43.265587,43.464508,19.592348,1542863
2006-03-07,43.146233,43.285480,43.046772,43.215855,19.480268,1487234
2006-03-08,43.166126,43.464508,42.987095,43.464508,19.592348,2210405
2006-03-09,43.365047,43.653484,43.186020,43.414780,19.569937,1265155
2006-03-10,43.414780,43.524185,43.186020,43.414780,19.569937,1154208
2006-03-13,43.593807,43.902138,43.514240,43.902138,19.789619,1436009
2006-03-14,43.951866,44.130898,43.852406,43.882244,19.780657,2333888
2006-03-15,44.011543,44.061275,43.852406,43.922031,19.798592,2855563
2006-03-16,44.230358,44.230358,44.001598,44.230358,19.937571,5561899
2006-03-17,44.260197,44.419334,44.111008,44.111008,19.883774,3080312
2006-03-20,44.210468,44.260197,44.041382,44.250252,19.946543,1046115
2006-03-21,44.210468,44.210468,43.931976,44.111008,19.883774,1411298
2006-03-22,43.961815,44.498905,43.922031,44.309929,19.973444,1784973
2006-03-23,44.309929,44.588421,44.210468,44.459122,20.040688,1678459
2006-03-24,44.648094,45.095673,44.578472,44.886803,20.233475,3690421
2006-03-27,45.026047,45.244862,44.986263,45.205078,20.376947,2642590
2006-03-28,45.075779,45.185184,44.946480,45.075779,20.318659,2141162
2006-03-29,44.956425,45.254810,44.936535,45.155350,20.354527,1896568
2006-03-30,45.234917,45.334377,45.155350,45.254810,20.399363,5241479
2006-03-31,45.274700,45.324432,45.035995,45.055885,20.309692,9695838
2006-04-03,44.757504,44.906696,44.667988,44.856964,20.220028,2338267
2006-04-04,44.876858,45.304539,44.558582,44.558582,20.085524,2596314
2006-04-05,44.608311,45.254810,44.538689,45.254810,20.399363,2482319
2006-04-06,45.453732,45.453732,45.075779,45.304539,20.421782,2579604
2006-04-07,45.354271,45.513409,45.284649,45.513409,20.515926,1468321
2006-04-10,45.195133,45.503464,45.006157,45.284649,20.412807,1850556
2006-04-11,45.344322,45.951038,45.334377,45.752113,20.623528,2283022
2006-04-12,45.652653,45.831684,45.413948,45.413948,20.471096,3006804
2006-04-13,45.553192,45.901306,45.055885,45.254810,20.399363,1582840
2006-04-18,45.394054,46.060444,45.274700,46.060444,20.762512,2199894
2006-04-19,46.547802,46.567696,46.179798,46.249420,20.847702,2734246
2006-04-20,46.000767,46.478180,45.752113,46.328987,20.883566,1723856
2006-04-21,46.000767,46.448341,46.000767,46.219582,20.834249,1765089
2006-04-24,46.348881,46.348881,45.752113,46.140015,20.798388,1496658
2006-04-26,46.229527,46.826294,46.080338,46.627373,21.018066,2605518
2006-04-27,46.269314,46.895916,46.269314,46.647266,21.027035,3902701
2006-04-28,46.567696,46.935703,46.249420,46.746727,21.071865,6670696
2006-05-01,46.647266,47.154514,46.557751,46.846188,21.116705,1461045
2006-05-02,46.846188,46.846188,46.279259,46.378719,20.905985,3207517
2006-05-03,46.299152,46.458286,45.901306,46.299152,20.870113,2165680
2006-05-04,46.050499,46.100227,45.553192,45.553192,20.533863,4084565
2006-05-05,45.851578,45.921200,45.592976,45.851578,20.668365,2597801
2006-05-08,46.140015,46.338936,46.000767,46.149960,20.802868,2264181
2006-05-09,46.299152,46.299152,45.901306,46.030605,20.749067,1689906
2006-05-10,46.448341,46.677101,45.951038,46.010712,20.740101,1954431
2006-05-11,46.159904,46.219582,45.861523,45.861523,20.672844,1720439
2006-05-12,45.772007,45.791901,45.483570,45.602924,20.556284,1697851
2006-05-15,45.254810,45.344322,44.956425,45.264755,20.403849,2363702
2006-05-16,45.374161,45.612869,45.016102,45.443787,20.484547,2119048
2006-05-17,45.553192,45.602924,45.085724,45.354271,20.444197,1696231
2006-05-18,44.956425,45.055885,44.558582,44.956425,20.264858,3262813
2006-05-19,44.876858,45.254810,44.747559,44.747559,20.170713,2143012
2006-05-22,44.707771,44.976318,44.608311,44.608311,20.107943,2437417
2006-05-23,44.409389,44.697826,44.250252,44.309929,19.973444,2580791
2006-05-24,44.359657,44.409389,43.474457,43.971760,19.821009,5033266
2006-05-25,43.912083,44.111008,43.613701,43.752945,19.722366,2406251
2006-05-26,44.160736,44.200520,43.683323,44.160736,19.906193,3559876
2006-05-29,44.260197,44.548634,44.160736,44.280090,19.959993,1102159
2006-05-30,44.200520,44.240307,43.951866,44.031437,19.847906,1002760
2006-05-31,43.762894,43.842461,42.947311,42.947311,19.359219,3836592
2006-06-01,43.305370,43.643539,43.126343,43.643539,19.673054,1818933
2006-06-02,43.872299,44.230358,43.265587,43.862354,19.771685,3355668
2006-06-05,44.160736,44.160736,43.554024,43.862354,19.771685,1987214
2006-06-06,43.315315,43.464508,42.887634,42.887634,19.332319,4362764
2006-06-07,42.877689,43.166126,42.569359,42.837906,19.309902,2433954
2006-06-08,42.768280,42.798119,41.773670,41.873131,18.875011,3764396
2006-06-09,42.121784,43.235748,41.883076,42.857796,19.318867,3595222
2006-06-13,42.270973,42.619087,41.883076,41.992485,18.928818,3592120
2006-06-14,41.475285,42.450005,41.475285,42.072052,18.964682,3173397
2006-06-15,42.370438,42.459949,41.654316,41.773670,18.830181,7999484
2006-06-16,42.410221,42.559414,41.932808,42.221245,19.031933,2479516
2006-06-19,42.201351,42.350544,41.674210,41.773670,18.830181,1463537
2006-06-20,41.425556,41.763725,40.779060,41.176903,18.561178,3693649
2006-06-21,41.574749,42.012375,41.385773,41.863186,18.870531,2524581
2006-06-22,42.450005,43.404831,42.340599,43.056717,19.408529,4371605
2006-06-23,42.867741,43.315315,42.668819,43.166126,19.457855,2363532
2006-06-26,43.195965,43.315315,42.768280,42.967201,19.368187,1992071
2006-06-27,43.454563,43.673378,43.265587,43.325264,19.529587,2750487
2006-06-28,42.768280,43.225803,42.658875,43.056717,19.408529,2815956
2006-06-29,43.365047,43.852406,43.215855,43.663429,19.682020,3040045
2006-06-30,44.459122,44.737610,44.170685,44.170685,19.910675,9303256
2006-07-03,44.170685,44.658043,44.120953,44.518799,20.067595,3196207
2006-07-04,44.737610,44.856964,44.459122,44.608311,20.107943,2254947
2006-07-05,44.608311,45.045940,44.548634,44.787342,20.188644,2086339
2006-07-06,44.568527,45.105618,44.260197,45.105618,20.332109,2172350
2006-07-07,45.215023,45.403999,44.807236,44.906696,20.242441,2172646
2006-07-10,44.906696,45.453732,44.767448,45.304539,20.421782,2156031
2006-07-11,45.304539,45.354271,44.856964,44.956425,20.264858,2977250
2006-07-12,45.254810,45.254810,44.508850,44.658043,20.130360,2691789
2006-07-13,44.260197,44.658043,44.250252,44.339767,19.986897,2876184
2006-07-14,43.683323,43.941921,43.345154,43.345154,19.538553,2839469
2006-07-17,43.265587,43.514240,42.748390,43.265587,19.502689,2389540
2006-07-18,43.315315,43.643539,42.967201,43.066666,19.413017,2171477
2006-07-19,43.265587,43.365047,42.788174,42.818012,19.300934,1844811
2006-07-20,43.494347,44.061275,43.325264,43.912083,19.794100,2566572
2006-07-21,43.713161,44.051331,43.583862,43.862354,19.771685,2140810
2006-07-24,43.762894,44.120953,43.444618,43.971760,19.821009,1424961
2006-07-25,44.658043,44.697826,44.160736,44.379551,20.004822,3048068
2006-07-26,44.628204,44.648094,43.593807,44.011543,19.838938,3416769
2006-07-27,43.762894,44.956425,43.663429,44.856964,20.220028,3687247
2006-07-28,44.847019,44.866913,44.200520,44.409389,20.018270,10119042
2006-07-31,44.856964,45.065834,44.379551,44.558582,20.085524,2149121
2006-08-01,44.866913,44.906696,44.479012,44.807236,20.197609,1345374
2006-08-02,44.658043,45.016102,44.608311,44.886803,20.233475,3199047
2006-08-03,45.354271,45.722275,45.314487,45.652653,20.578699,3596106
2006-08-04,45.632759,45.851578,45.254810,45.612869,20.560768,2570776
2006-08-07,45.612869,45.980873,45.463676,45.901306,20.690777,2046609
2006-08-08,46.030605,46.726833,45.951038,46.547802,20.982201,4567091
2006-08-09,46.149960,46.289204,45.881413,46.050499,20.758028,5297419
2006-08-10,45.632759,45.642708,45.264755,45.543247,20.529383,6181651
2006-08-11,45.801846,45.801846,45.443787,45.503464,20.511448,3548529
2006-08-14,45.672546,45.841629,45.503464,45.652653,21.180552,127961
2006-08-15,45.652653,45.652653,45.602924,45.612869,21.162092,50048
2006-08-16,46.149960,46.149960,46.149960,46.149960,21.411276,201
2006-08-17,45.105618,45.135456,44.757504,45.135456,20.940598,2654751
2006-08-18,45.125507,45.234917,44.866913,45.105618,20.926750,2109315
2006-08-21,45.085724,45.453732,45.085724,45.224972,20.982124,1347668
2006-08-22,45.274700,45.354271,45.065834,45.195133,20.968283,1682433
2006-08-23,45.254810,45.513409,45.055885,45.354271,21.042118,1786597
2006-08-24,45.553192,45.553192,44.061275,44.270145,20.539137,3829940
2006-08-25,44.061275,44.658043,44.061275,44.459122,20.626806,3569340
2006-08-28,44.459122,44.658043,44.319874,44.409389,20.603731,1688010
2006-08-29,44.508850,44.916641,44.508850,44.916641,20.839077,2078489
2006-08-30,45.065834,45.274700,45.065834,45.165295,20.954437,1301111
2006-08-31,45.314487,45.563137,45.224972,45.473621,21.097486,2172716
2006-09-01,45.632759,45.632759,45.254810,45.493515,21.106716,1917875
2006-09-04,45.652653,45.980873,45.573086,45.871468,21.282064,1609800
2006-09-05,45.951038,46.000767,45.772007,45.851578,21.272835,999270
2006-09-06,45.861523,46.060444,45.453732,45.563137,21.139019,1752319
2006-09-07,45.403999,45.901306,45.314487,45.742168,21.222080,1287136
2006-09-08,45.513409,45.960983,45.423893,45.841629,21.268221,1380781
2006-09-11,45.752113,45.901306,45.224972,45.224972,20.982124,1436864
2006-09-12,45.314487,45.891361,44.866913,45.702385,21.203623,2824031
2006-09-13,45.801846,45.851578,45.453732,45.851578,21.272835,1752184
2006-09-14,45.951038,46.130066,45.851578,46.120121,21.397429,1911453
2006-09-15,46.120121,46.120121,45.752113,45.861523,21.277451,1515398
2006-09-18,45.871468,46.527912,45.831684,46.398613,21.526640,2793428
2006-09-19,46.418503,46.547802,46.070389,46.149960,21.411276,1919362
2006-09-20,45.901306,45.901306,45.314487,45.314487,21.023655,2808551
2006-09-21,45.105618,45.503464,44.558582,44.757504,20.765238,7646358
2006-09-22,44.359657,44.508850,44.061275,44.508850,20.649881,2266952
2006-09-25,44.568527,45.016102,44.429283,44.479012,20.636034,1847641
2006-09-26,44.847019,44.916641,44.459122,44.459122,20.626806,2320773
2006-09-27,44.827126,45.125507,44.707771,44.906696,20.834455,2474398
2006-09-28,45.205078,45.254810,44.807236,44.886803,20.825232,1541907
2006-09-29,44.886803,45.662601,44.886803,45.503464,21.111332,6548387
2006-10-02,45.453732,45.941090,45.354271,45.652653,21.180552,838691
2006-10-03,45.742168,46.130066,45.583031,45.861523,21.277451,1796394
2006-10-04,45.602924,45.911251,45.503464,45.702385,21.203623,2609944
2006-10-05,46.249420,46.667156,46.020660,46.547802,21.595856,2796163
2006-10-06,46.319042,46.557751,46.319042,46.448341,21.549706,1253851
2006-10-09,46.428452,46.468235,45.762062,46.199692,21.434349,1277103
2006-10-10,46.289204,46.428452,46.199692,46.378719,21.517408,1426912
2006-10-11,46.378719,46.895916,46.259365,46.876026,21.748133,1457063
2006-10-12,46.876026,46.905865,46.517963,46.706940,21.669682,1210888
2006-10-13,46.955593,47.134624,46.647266,46.647266,21.642004,1397821
2006-10-16,46.587589,46.885971,46.408558,46.746727,21.688141,1204101
2006-10-17,46.776566,46.945648,45.851578,46.080338,21.378967,2885492
2006-10-18,45.762062,46.239475,45.762062,46.149960,21.411276,2164091
2006-10-19,46.299152,46.498074,45.503464,45.742168,21.222080,2095218
2006-10-20,46.249420,46.338936,45.851578,46.199692,21.434349,1561965
2006-10-23,46.736778,47.015270,46.488129,46.836243,21.729670,2788568
2006-10-24,46.945648,47.144569,46.696995,46.925755,21.771206,2272969
2006-10-25,46.846188,47.194302,46.796455,47.065002,21.835804,2333113
2006-10-26,47.244030,47.840797,47.244030,47.810959,22.181892,2963208
2006-10-27,47.741337,47.900475,47.353439,47.582199,22.075764,10560497
2006-10-30,47.303707,47.612038,47.184357,47.184357,21.891184,1860003
2006-10-31,47.184357,47.741337,47.104786,47.442955,22.011154,2385538
2006-11-01,47.452900,47.741337,47.313656,47.433006,22.006540,1825382
2006-11-02,47.194302,47.641876,47.035164,47.552361,22.061920,3049773
2006-11-03,47.731392,48.159073,47.403168,47.989990,22.264959,2917806
2006-11-06,47.840797,48.079506,47.691605,47.970097,22.255726,1700637
2006-11-07,48.178967,48.566864,48.139179,48.238644,22.380320,1658549
2006-11-08,48.377888,48.377888,47.801014,47.930313,22.237267,2113301
2006-11-09,47.512577,47.721443,46.945648,47.472794,22.025003,2875379
2006-11-10,47.492683,47.492683,47.084892,47.303707,21.946554,1912533
2006-11-13,47.174408,48.338104,47.174408,47.989990,22.264959,2270454
2006-11-14,48.039719,48.357998,47.741337,48.238644,22.380320,1582698
2006-11-15,48.258533,48.586758,48.059612,48.159073,22.343399,2082047
2006-11-16,48.188911,48.377888,47.542416,48.089451,22.311102,1775555
2006-11-17,48.188911,48.188911,47.552361,47.940258,22.241884,1928789
2006-11-20,48.089451,48.139179,46.846188,46.895916,21.757362,2668012
2006-11-21,47.035164,47.423061,46.667156,46.945648,21.780436,2103816
2006-11-22,47.532471,47.741337,47.244030,47.393223,21.988087,2225631
2006-11-23,47.253979,47.930313,47.253979,47.860691,22.204969,2281437
2006-11-24,47.641876,47.741337,47.184357,47.552361,22.061920,3157040
2006-11-27,47.263924,47.651821,47.204247,47.423061,22.001928,1255754
2006-11-28,46.746727,46.935703,46.597534,46.746727,21.688141,3566668
2006-11-29,46.746727,47.423061,46.657211,47.204247,21.900408,2754696
2006-11-30,47.631931,47.631931,47.015270,47.174408,21.886570,2467350
2006-12-01,47.144569,47.303707,46.706940,46.866077,21.743517,2304642
2006-12-04,46.597534,47.015270,46.597534,46.786510,21.706604,2259088
2006-12-05,46.995380,47.174408,46.478180,46.498074,21.572783,1977565
2006-12-06,46.736778,46.736778,46.319042,46.398613,21.526640,3118160
2006-12-07,46.398613,46.955593,46.368774,46.856133,21.738901,2103824
2006-12-08,46.746727,46.935703,46.647266,46.647266,21.642004,1713893
2006-12-11,46.627373,47.353439,46.537857,47.303707,21.946554,1832389
2006-12-12,47.094841,47.343491,46.915810,47.025215,21.817350,1683716
2006-12-13,47.144569,47.452900,47.045109,47.144569,21.872721,1802700
2006-12-14,47.244030,47.840797,47.244030,47.840797,22.195742,1867491
2006-12-15,47.940258,47.940258,47.492683,47.820908,22.186512,1851440
2006-12-18,47.840797,48.198856,47.781120,48.029774,22.283409,1527044
2006-12-19,48.159073,48.298321,47.631931,47.661770,22.112679,2520174
2006-12-20,47.890530,48.785679,47.890530,48.586758,22.541826,3170587
2006-12-21,48.646435,48.914978,48.328159,48.328159,22.421848,7220798
2006-12-22,48.238644,48.865250,48.218750,48.497242,22.500296,9700974
2006-12-27,48.785679,49.084061,48.726002,49.034332,22.749475,818681
2006-12-28,49.233253,49.511745,49.084061,49.213364,22.832537,849574
2006-12-29,49.004494,49.521690,49.004494,49.213364,22.832537,741330
2007-01-02,49.123844,49.601261,49.113899,49.432175,22.934055,1323477
2007-01-03,49.680828,49.680828,49.273037,49.312824,22.878687,1374559
2007-01-04,49.233253,49.312824,48.735947,48.735947,22.611038,1397582
2007-01-05,48.735947,49.143738,48.139179,48.477348,22.491064,1357603
2007-01-08,48.338104,48.835407,48.178967,48.407726,22.458767,1988897
2007-01-09,48.924923,49.273037,48.815517,49.243198,22.846386,1894931
2007-01-10,49.432175,49.432175,48.447510,48.556919,22.527983,2419675
2007-01-11,48.845356,48.974655,48.387833,48.437565,22.472610,2317577
2007-01-12,48.726002,49.133793,48.537025,49.133793,22.795620,1694226
2007-01-15,49.123844,49.581367,48.895084,49.442123,22.938673,1367618
2007-01-16,49.332714,49.830021,49.233253,49.233253,22.841770,1970082
2007-01-17,49.412285,49.571423,48.785679,48.785679,22.634115,1684086
2007-01-18,48.855301,49.213364,48.825462,49.094009,22.777164,2066382
2007-01-19,48.984600,49.531635,48.964710,49.531635,22.980204,1566604
2007-01-22,49.830021,49.939426,49.581367,49.830021,23.118637,2019805
2007-01-23,49.810127,49.929482,49.481907,49.680828,23.049416,1712325
2007-01-24,49.879749,50.118458,49.730560,49.889698,23.146330,2156312
2007-01-25,50.028942,50.237812,49.879749,49.879749,23.141708,7345872
2007-01-29,49.879749,49.959320,49.541584,49.581367,23.003279,1703504
2007-01-30,49.581367,50.078674,49.501801,50.078674,23.233997,1758135
2007-01-31,50.058781,50.227863,49.770344,49.770344,23.090950,3019285
2007-02-01,50.078674,50.168186,49.621151,50.048836,23.220156,2370075
2007-02-02,50.217918,50.217918,49.929482,50.068726,23.229389,1854643
